sample_id,polarity,path,features,total_peaks,mean_peaks_per_feature
VGF143_C10,neg,.cache/extracted/pf1600_raw/VGF143_C10/neg/VGF143_C10_features_ms2_neg.mgf,306,8930,29.183007
VGF143_C10,pos,.cache/extracted/pf1600_raw/VGF143_C10/pos/VGF143_C10_features_ms2_pos.mgf,372,14559,39.137097
VGF143_C11,neg,.cache/extracted/pf1600_raw/VGF143_C11/neg/VGF143_C11_features_ms2_neg.mgf,172,5018,29.174419
VGF143_C11,pos,.cache/extracted/pf1600_raw/VGF143_C11/pos/VGF143_C11_features_ms2_pos.mgf,494,26629,53.904858
VGF143_C12,neg,.cache/extracted/pf1600_raw/VGF143_C12/neg/VGF143_C12_features_ms2_neg.mgf,11,406,36.909091
VGF143_C12,pos,.cache/extracted/pf1600_raw/VGF143_C12/pos/VGF143_C12_features_ms2_pos.mgf,39,1531,39.256410
VGF143_D01,neg,.cache/extracted/pf1600_raw/VGF143_D01/neg/VGF143_D01_features_ms2_neg.mgf,919,26817,29.180631
VGF143_D01,pos,.cache/extracted/pf1600_raw/VGF143_D01/pos/VGF143_D01_features_ms2_pos.mgf,1028,53976,52.505837
VGF143_D02,neg,.cache/extracted/pf1600_raw/VGF143_D02/neg/VGF143_D02_features_ms2_neg.mgf,171,5331,31.175439
VGF143_D02,pos,.cache/extracted/pf1600_raw/VGF143_D02/pos/VGF143_D02_features_ms2_pos.mgf,474,25007,52.757384
VGF143_D03,neg,.cache/extracted/pf1600_raw/VGF143_D03/neg/VGF143_D03_features_ms2_neg.mgf,165,4650,28.181818
VGF143_D03,pos,.cache/extracted/pf1600_raw/VGF143_D03/pos/VGF143_D03_features_ms2_pos.mgf,399,18208,45.634085
VGF143_D04,neg,.cache/extracted/pf1600_raw/VGF143_D04/neg/VGF143_D04_features_ms2_neg.mgf,273,8570,31.391941
VGF143_D04,pos,.cache/extracted/pf1600_raw/VGF143_D04/pos/VGF143_D04_features_ms2_pos.mgf,570,30129,52.857895
VGF143_D05,neg,.cache/extracted/pf1600_raw/VGF143_D05/neg/VGF143_D05_features_ms2_neg.mgf,177,5338,30.158192
VGF143_D05,pos,.cache/extracted/pf1600_raw/VGF143_D05/pos/VGF143_D05_features_ms2_pos.mgf,305,15873,52.042623
VGF143_D06,neg,.cache/extracted/pf1600_raw/VGF143_D06/neg/VGF143_D06_features_ms2_neg.mgf,229,6572,28.698690
VGF143_D06,pos,.cache/extracted/pf1600_raw/VGF143_D06/pos/VGF143_D06_features_ms2_pos.mgf,369,18417,49.910569
VGF143_D07,neg,.cache/extracted/pf1600_raw/VGF143_D07/neg/VGF143_D07_features_ms2_neg.mgf,186,5489,29.510753
VGF143_D07,pos,.cache/extracted/pf1600_raw/VGF143_D07/pos/VGF143_D07_features_ms2_pos.mgf,362,17156,47.392265
VGF143_D08,neg,.cache/extracted/pf1600_raw/VGF143_D08/neg/VGF143_D08_features_ms2_neg.mgf,212,6354,29.971698
VGF143_D08,pos,.cache/extracted/pf1600_raw/VGF143_D08/pos/VGF143_D08_features_ms2_pos.mgf,518,22789,43.994208
VGF143_D09,neg,.cache/extracted/pf1600_raw/VGF143_D09/neg/VGF143_D09_features_ms2_neg.mgf,254,7665,30.177165
VGF143_D09,pos,.cache/extracted/pf1600_raw/VGF143_D09/pos/VGF143_D09_features_ms2_pos.mgf,511,24831,48.592955
VGF143_D10,neg,.cache/extracted/pf1600_raw/VGF143_D10/neg/VGF143_D10_features_ms2_neg.mgf,125,3487,27.896000
VGF143_D10,pos,.cache/extracted/pf1600_raw/VGF143_D10/pos/VGF143_D10_features_ms2_pos.mgf,236,12782,54.161017
VGF143_D11,neg,.cache/extracted/pf1600_raw/VGF143_D11/neg/VGF143_D11_features_ms2_neg.mgf,310,9687,31.248387
VGF143_D11,pos,.cache/extracted/pf1600_raw/VGF143_D11/pos/VGF143_D11_features_ms2_pos.mgf,317,13653,43.069401
VGF143_D12,neg,.cache/extracted/pf1600_raw/VGF143_D12/neg/VGF143_D12_features_ms2_neg.mgf,9,295,32.777778
VGF143_D12,pos,.cache/extracted/pf1600_raw/VGF143_D12/pos/VGF143_D12_features_ms2_pos.mgf,38,1509,39.710526
VGF143_E01,neg,.cache/extracted/pf1600_raw/VGF143_E01/neg/VGF143_E01_features_ms2_neg.mgf,900,26749,29.721111
VGF143_E01,pos,.cache/extracted/pf1600_raw/VGF143_E01/pos/VGF143_E01_features_ms2_pos.mgf,1033,53027,51.333011
VGF143_E02,neg,.cache/extracted/pf1600_raw/VGF143_E02/neg/VGF143_E02_features_ms2_neg.mgf,161,4870,30.248447
VGF143_E02,pos,.cache/extracted/pf1600_raw/VGF143_E02/pos/VGF143_E02_features_ms2_pos.mgf,456,22886,50.188596
VGF143_E03,neg,.cache/extracted/pf1600_raw/VGF143_E03/neg/VGF143_E03_features_ms2_neg.mgf,240,7783,32.429167
VGF143_E03,pos,.cache/extracted/pf1600_raw/VGF143_E03/pos/VGF143_E03_features_ms2_pos.mgf,516,24235,46.967054
VGF143_E04,neg,.cache/extracted/pf1600_raw/VGF143_E04/neg/VGF143_E04_features_ms2_neg.mgf,271,8037,29.656827
VGF143_E04,pos,.cache/extracted/pf1600_raw/VGF143_E04/pos/VGF143_E04_features_ms2_pos.mgf,557,28879,51.847397
VGF143_E05,neg,.cache/extracted/pf1600_raw/VGF143_E05/neg/VGF143_E05_features_ms2_neg.mgf,171,4546,26.584795
VGF143_E05,pos,.cache/extracted/pf1600_raw/VGF143_E05/pos/VGF143_E05_features_ms2_pos.mgf,459,24448,53.263617
VGF143_E06,neg,.cache/extracted/pf1600_raw/VGF143_E06/neg/VGF143_E06_features_ms2_neg.mgf,256,7768,30.343750
VGF143_E06,pos,.cache/extracted/pf1600_raw/VGF143_E06/pos/VGF143_E06_features_ms2_pos.mgf,446,20951,46.975336
VGF143_E07,neg,.cache/extracted/pf1600_raw/VGF143_E07/neg/VGF143_E07_features_ms2_neg.mgf,93,2668,28.688172
VGF143_E07,pos,.cache/extracted/pf1600_raw/VGF143_E07/pos/VGF143_E07_features_ms2_pos.mgf,168,8138,48.440476
VGF143_E08,neg,.cache/extracted/pf1600_raw/VGF143_E08/neg/VGF143_E08_features_ms2_neg.mgf,299,8509,28.458194
VGF143_E08,pos,.cache/extracted/pf1600_raw/VGF143_E08/pos/VGF143_E08_features_ms2_pos.mgf,407,25562,62.805897
VGF143_E09,neg,.cache/extracted/pf1600_raw/VGF143_E09/neg/VGF143_E09_features_ms2_neg.mgf,231,6648,28.779221
VGF143_E09,pos,.cache/extracted/pf1600_raw/VGF143_E09/pos/VGF143_E09_features_ms2_pos.mgf,541,23620,43.659889
VGF143_E10,neg,.cache/extracted/pf1600_raw/VGF143_E10/neg/VGF143_E10_features_ms2_neg.mgf,146,3916,26.821918
VGF143_E10,pos,.cache/extracted/pf1600_raw/VGF143_E10/pos/VGF143_E10_features_ms2_pos.mgf,283,15555,54.964664
VGF143_E11,neg,.cache/extracted/pf1600_raw/VGF143_E11/neg/VGF143_E11_features_ms2_neg.mgf,341,9976,29.255132
VGF143_E11,pos,.cache/extracted/pf1600_raw/VGF143_E11/pos/VGF143_E11_features_ms2_pos.mgf,354,15473,43.709040
VGF143_E12,neg,.cache/extracted/pf1600_raw/VGF143_E12/neg/VGF143_E12_features_ms2_neg.mgf,9,278,30.888889
VGF143_E12,pos,.cache/extracted/pf1600_raw/VGF143_E12/pos/VGF143_E12_features_ms2_pos.mgf,38,1490,39.210526
VGF143_F01,neg,.cache/extracted/pf1600_raw/VGF143_F01/neg/VGF143_F01_features_ms2_neg.mgf,928,27546,29.683190
VGF143_F01,pos,.cache/extracted/pf1600_raw/VGF143_F01/pos/VGF143_F01_features_ms2_pos.mgf,1019,51946,50.977429
VGF143_F02,neg,.cache/extracted/pf1600_raw/VGF143_F02/neg/VGF143_F02_features_ms2_neg.mgf,251,7683,30.609562
VGF143_F02,pos,.cache/extracted/pf1600_raw/VGF143_F02/pos/VGF143_F02_features_ms2_pos.mgf,581,34217,58.893287
VGF143_F03,neg,.cache/extracted/pf1600_raw/VGF143_F03/neg/VGF143_F03_features_ms2_neg.mgf,157,4664,29.707006
VGF143_F03,pos,.cache/extracted/pf1600_raw/VGF143_F03/pos/VGF143_F03_features_ms2_pos.mgf,410,21449,52.314634
VGF143_F04,neg,.cache/extracted/pf1600_raw/VGF143_F04/neg/VGF143_F04_features_ms2_neg.mgf,276,8732,31.637681
VGF143_F04,pos,.cache/extracted/pf1600_raw/VGF143_F04/pos/VGF143_F04_features_ms2_pos.mgf,485,25985,53.577320
VGF143_F05,neg,.cache/extracted/pf1600_raw/VGF143_F05/neg/VGF143_F05_features_ms2_neg.mgf,99,2441,24.656566
VGF143_F05,pos,.cache/extracted/pf1600_raw/VGF143_F05/pos/VGF143_F05_features_ms2_pos.mgf,208,11684,56.173077
VGF143_F06,neg,.cache/extracted/pf1600_raw/VGF143_F06/neg/VGF143_F06_features_ms2_neg.mgf,180,5499,30.550000
VGF143_F06,pos,.cache/extracted/pf1600_raw/VGF143_F06/pos/VGF143_F06_features_ms2_pos.mgf,290,11632,40.110345
VGF143_F07,neg,.cache/extracted/pf1600_raw/VGF143_F07/neg/VGF143_F07_features_ms2_neg.mgf,281,8383,29.832740
VGF143_F07,pos,.cache/extracted/pf1600_raw/VGF143_F07/pos/VGF143_F07_features_ms2_pos.mgf,430,18678,43.437209
VGF143_F08,neg,.cache/extracted/pf1600_raw/VGF143_F08/neg/VGF143_F08_features_ms2_neg.mgf,116,3287,28.336207
VGF143_F08,pos,.cache/extracted/pf1600_raw/VGF143_F08/pos/VGF143_F08_features_ms2_pos.mgf,210,10405,49.547619
VGF143_F09,neg,.cache/extracted/pf1600_raw/VGF143_F09/neg/VGF143_F09_features_ms2_neg.mgf,288,9403,32.649306
VGF143_F09,pos,.cache/extracted/pf1600_raw/VGF143_F09/pos/VGF143_F09_features_ms2_pos.mgf,613,31579,51.515498
VGF143_F10,neg,.cache/extracted/pf1600_raw/VGF143_F10/neg/VGF143_F10_features_ms2_neg.mgf,201,5485,27.288557
VGF143_F10,pos,.cache/extracted/pf1600_raw/VGF143_F10/pos/VGF143_F10_features_ms2_pos.mgf,330,16204,49.103030
VGF143_F11,neg,.cache/extracted/pf1600_raw/VGF143_F11/neg/VGF143_F11_features_ms2_neg.mgf,252,7000,27.777778
VGF143_F11,pos,.cache/extracted/pf1600_raw/VGF143_F11/pos/VGF143_F11_features_ms2_pos.mgf,553,28156,50.915009
VGF143_F12,neg,.cache/extracted/pf1600_raw/VGF143_F12/neg/VGF143_F12_features_ms2_neg.mgf,12,359,29.916667
VGF143_F12,pos,.cache/extracted/pf1600_raw/VGF143_F12/pos/VGF143_F12_features_ms2_pos.mgf,34,1391,40.911765
VGF143_G01,neg,.cache/extracted/pf1600_raw/VGF143_G01/neg/VGF143_G01_features_ms2_neg.mgf,937,27990,29.871932
VGF143_G01,pos,.cache/extracted/pf1600_raw/VGF143_G01/pos/VGF143_G01_features_ms2_pos.mgf,1067,54990,51.537020
VGF143_G02,neg,.cache/extracted/pf1600_raw/VGF143_G02/neg/VGF143_G02_features_ms2_neg.mgf,295,7854,26.623729
VGF143_G02,pos,.cache/extracted/pf1600_raw/VGF143_G02/pos/VGF143_G02_features_ms2_pos.mgf,799,41131,51.478098
VGF143_G03,neg,.cache/extracted/pf1600_raw/VGF143_G03/neg/VGF143_G03_features_ms2_neg.mgf,285,9118,31.992982
VGF143_G03,pos,.cache/extracted/pf1600_raw/VGF143_G03/pos/VGF143_G03_features_ms2_pos.mgf,499,26489,53.084168
VGF143_G04,neg,.cache/extracted/pf1600_raw/VGF143_G04/neg/VGF143_G04_features_ms2_neg.mgf,333,9728,29.213213
VGF143_G04,pos,.cache/extracted/pf1600_raw/VGF143_G04/pos/VGF143_G04_features_ms2_pos.mgf,698,30627,43.878223
VGF143_G05,neg,.cache/extracted/pf1600_raw/VGF143_G05/neg/VGF143_G05_features_ms2_neg.mgf,286,8914,31.167832
VGF143_G05,pos,.cache/extracted/pf1600_raw/VGF143_G05/pos/VGF143_G05_features_ms2_pos.mgf,596,30164,50.610738
VGF143_G06,neg,.cache/extracted/pf1600_raw/VGF143_G06/neg/VGF143_G06_features_ms2_neg.mgf,245,7251,29.595918
VGF143_G06,pos,.cache/extracted/pf1600_raw/VGF143_G06/pos/VGF143_G06_features_ms2_pos.mgf,497,23514,47.311871
VGF143_G07,neg,.cache/extracted/pf1600_raw/VGF143_G07/neg/VGF143_G07_features_ms2_neg.mgf,209,6223,29.775120
VGF143_G07,pos,.cache/extracted/pf1600_raw/VGF143_G07/pos/VGF143_G07_features_ms2_pos.mgf,458,21896,47.807860
VGF143_G08,neg,.cache/extracted/pf1600_raw/VGF143_G08/neg/VGF143_G08_features_ms2_neg.mgf,196,5652,28.836735
VGF143_G08,pos,.cache/extracted/pf1600_raw/VGF143_G08/pos/VGF143_G08_features_ms2_pos.mgf,582,29142,50.072165
VGF143_G09,neg,.cache/extracted/pf1600_raw/VGF143_G09/neg/VGF143_G09_features_ms2_neg.mgf,277,8289,29.924188
VGF143_G09,pos,.cache/extracted/pf1600_raw/VGF143_G09/pos/VGF143_G09_features_ms2_pos.mgf,543,25594,47.134438
VGF143_G10,neg,.cache/extracted/pf1600_raw/VGF143_G10/neg/VGF143_G10_features_ms2_neg.mgf,207,8759,42.314010
VGF143_G10,pos,.cache/extracted/pf1600_raw/VGF143_G10/pos/VGF143_G10_features_ms2_pos.mgf,253,12643,49.972332
VGF143_G11,neg,.cache/extracted/pf1600_raw/VGF143_G11/neg/VGF143_G11_features_ms2_neg.mgf,224,6476,28.910714
VGF143_G11,pos,.cache/extracted/pf1600_raw/VGF143_G11/pos/VGF143_G11_features_ms2_pos.mgf,495,23152,46.771717
VGF143_G12,neg,.cache/extracted/pf1600_raw/VGF143_G12/neg/VGF143_G12_features_ms2_neg.mgf,12,441,36.750000
VGF143_G12,pos,.cache/extracted/pf1600_raw/VGF143_G12/pos/VGF143_G12_features_ms2_pos.mgf,35,1291,36.885714
VGF143_H01,neg,.cache/extracted/pf1600_raw/VGF143_H01/neg/VGF143_H01_features_ms2_neg.mgf,947,27667,29.215417
VGF143_H01,pos,.cache/extracted/pf1600_raw/VGF143_H01/pos/VGF143_H01_features_ms2_pos.mgf,1057,54153,51.232734
VGF143_H02,neg,.cache/extracted/pf1600_raw/VGF143_H02/neg/VGF143_H02_features_ms2_neg.mgf,308,9697,31.483766
VGF143_H02,pos,.cache/extracted/pf1600_raw/VGF143_H02/pos/VGF143_H02_features_ms2_pos.mgf,488,28412,58.221311
VGF143_H03,neg,.cache/extracted/pf1600_raw/VGF143_H03/neg/VGF143_H03_features_ms2_neg.mgf,236,7091,30.046610
VGF143_H03,pos,.cache/extracted/pf1600_raw/VGF143_H03/pos/VGF143_H03_features_ms2_pos.mgf,348,16196,46.540230
VGF143_H04,neg,.cache/extracted/pf1600_raw/VGF143_H04/neg/VGF143_H04_features_ms2_neg.mgf,270,7667,28.396296
VGF143_H04,pos,.cache/extracted/pf1600_raw/VGF143_H04/pos/VGF143_H04_features_ms2_pos.mgf,401,21917,54.655860
VGF143_H05,neg,.cache/extracted/pf1600_raw/VGF143_H05/neg/VGF143_H05_features_ms2_neg.mgf,269,8217,30.546468
VGF143_H05,pos,.cache/extracted/pf1600_raw/VGF143_H05/pos/VGF143_H05_features_ms2_pos.mgf,694,32101,46.255043
VGF143_H06,neg,.cache/extracted/pf1600_raw/VGF143_H06/neg/VGF143_H06_features_ms2_neg.mgf,168,6190,36.845238
VGF143_H06,pos,.cache/extracted/pf1600_raw/VGF143_H06/pos/VGF143_H06_features_ms2_pos.mgf,440,26543,60.325000
VGF143_H07,neg,.cache/extracted/pf1600_raw/VGF143_H07/neg/VGF143_H07_features_ms2_neg.mgf,306,8874,29.000000
VGF143_H07,pos,.cache/extracted/pf1600_raw/VGF143_H07/pos/VGF143_H07_features_ms2_pos.mgf,593,28309,47.738617
VGF143_H08,neg,.cache/extracted/pf1600_raw/VGF143_H08/neg/VGF143_H08_features_ms2_neg.mgf,128,3633,28.382812
VGF143_H08,pos,.cache/extracted/pf1600_raw/VGF143_H08/pos/VGF143_H08_features_ms2_pos.mgf,707,28283,40.004243
VGF143_H09,neg,.cache/extracted/pf1600_raw/VGF143_H09/neg/VGF143_H09_features_ms2_neg.mgf,274,8647,31.558394
VGF143_H09,pos,.cache/extracted/pf1600_raw/VGF143_H09/pos/VGF143_H09_features_ms2_pos.mgf,531,28249,53.199623
VGF143_H10,neg,.cache/extracted/pf1600_raw/VGF143_H10/neg/VGF143_H10_features_ms2_neg.mgf,358,10091,28.187151
VGF143_H10,pos,.cache/extracted/pf1600_raw/VGF143_H10/pos/VGF143_H10_features_ms2_pos.mgf,602,34820,57.840532
VGF143_H11,neg,.cache/extracted/pf1600_raw/VGF143_H11/neg/VGF143_H11_features_ms2_neg.mgf,273,7968,29.186813
VGF143_H11,pos,.cache/extracted/pf1600_raw/VGF143_H11/pos/VGF143_H11_features_ms2_pos.mgf,477,23943,50.194969
VGF143_H12,neg,.cache/extracted/pf1600_raw/VGF143_H12/neg/VGF143_H12_features_ms2_neg.mgf,9,309,34.333333
VGF143_H12,pos,.cache/extracted/pf1600_raw/VGF143_H12/pos/VGF143_H12_features_ms2_pos.mgf,37,1492,40.324324
VGF144_A01,neg,.cache/extracted/pf1600_raw/VGF144_A01/neg/VGF144_A01_features_ms2_neg.mgf,837,25195,30.101553
VGF144_A01,pos,.cache/extracted/pf1600_raw/VGF144_A01/pos/VGF144_A01_features_ms2_pos.mgf,1070,60428,56.474766
VGF144_A02,neg,.cache/extracted/pf1600_raw/VGF144_A02/neg/VGF144_A02_features_ms2_neg.mgf,233,7624,32.721030
VGF144_A02,pos,.cache/extracted/pf1600_raw/VGF144_A02/pos/VGF144_A02_features_ms2_pos.mgf,512,29527,57.669922
VGF144_A03,neg,.cache/extracted/pf1600_raw/VGF144_A03/neg/VGF144_A03_features_ms2_neg.mgf,161,5017,31.161491
VGF144_A03,pos,.cache/extracted/pf1600_raw/VGF144_A03/pos/VGF144_A03_features_ms2_pos.mgf,377,18712,49.633952
VGF144_A04,neg,.cache/extracted/pf1600_raw/VGF144_A04/neg/VGF144_A04_features_ms2_neg.mgf,193,5439,28.181347
VGF144_A04,pos,.cache/extracted/pf1600_raw/VGF144_A04/pos/VGF144_A04_features_ms2_pos.mgf,431,22228,51.573086
VGF144_A05,neg,.cache/extracted/pf1600_raw/VGF144_A05/neg/VGF144_A05_features_ms2_neg.mgf,309,8013,25.932039
VGF144_A05,pos,.cache/extracted/pf1600_raw/VGF144_A05/pos/VGF144_A05_features_ms2_pos.mgf,474,26832,56.607595
VGF144_A06,neg,.cache/extracted/pf1600_raw/VGF144_A06/neg/VGF144_A06_features_ms2_neg.mgf,284,7861,27.679577
VGF144_A06,pos,.cache/extracted/pf1600_raw/VGF144_A06/pos/VGF144_A06_features_ms2_pos.mgf,577,32876,56.977470
VGF144_A07,neg,.cache/extracted/pf1600_raw/VGF144_A07/neg/VGF144_A07_features_ms2_neg.mgf,126,3659,29.039683
VGF144_A07,pos,.cache/extracted/pf1600_raw/VGF144_A07/pos/VGF144_A07_features_ms2_pos.mgf,228,9383,41.153509
VGF144_A08,neg,.cache/extracted/pf1600_raw/VGF144_A08/neg/VGF144_A08_features_ms2_neg.mgf,166,4247,25.584337
VGF144_A08,pos,.cache/extracted/pf1600_raw/VGF144_A08/pos/VGF144_A08_features_ms2_pos.mgf,398,19506,49.010050
VGF144_A09,neg,.cache/extracted/pf1600_raw/VGF144_A09/neg/VGF144_A09_features_ms2_neg.mgf,130,3579,27.530769
VGF144_A09,pos,.cache/extracted/pf1600_raw/VGF144_A09/pos/VGF144_A09_features_ms2_pos.mgf,432,23140,53.564815
VGF144_A10,neg,.cache/extracted/pf1600_raw/VGF144_A10/neg/VGF144_A10_features_ms2_neg.mgf,200,5736,28.680000
VGF144_A10,pos,.cache/extracted/pf1600_raw/VGF144_A10/pos/VGF144_A10_features_ms2_pos.mgf,431,22819,52.944316
VGF144_A11,neg,.cache/extracted/pf1600_raw/VGF144_A11/neg/VGF144_A11_features_ms2_neg.mgf,237,7107,29.987342
VGF144_A11,pos,.cache/extracted/pf1600_raw/VGF144_A11/pos/VGF144_A11_features_ms2_pos.mgf,501,24923,49.746507
VGF144_A12,neg,.cache/extracted/pf1600_raw/VGF144_A12/neg/VGF144_A12_features_ms2_neg.mgf,9,339,37.666667
VGF144_A12,pos,.cache/extracted/pf1600_raw/VGF144_A12/pos/VGF144_A12_features_ms2_pos.mgf,30,1112,37.066667
VGF144_B01,neg,.cache/extracted/pf1600_raw/VGF144_B01/neg/VGF144_B01_features_ms2_neg.mgf,909,27421,30.166117
VGF144_B01,pos,.cache/extracted/pf1600_raw/VGF144_B01/pos/VGF144_B01_features_ms2_pos.mgf,1080,59344,54.948148
VGF144_B02,neg,.cache/extracted/pf1600_raw/VGF144_B02/neg/VGF144_B02_features_ms2_neg.mgf,130,3501,26.930769
VGF144_B02,pos,.cache/extracted/pf1600_raw/VGF144_B02/pos/VGF144_B02_features_ms2_pos.mgf,202,10566,52.306931
VGF144_B03,neg,.cache/extracted/pf1600_raw/VGF144_B03/neg/VGF144_B03_features_ms2_neg.mgf,242,7358,30.404959
VGF144_B03,pos,.cache/extracted/pf1600_raw/VGF144_B03/pos/VGF144_B03_features_ms2_pos.mgf,489,25799,52.758691
VGF144_B04,neg,.cache/extracted/pf1600_raw/VGF144_B04/neg/VGF144_B04_features_ms2_neg.mgf,162,4360,26.913580
VGF144_B04,pos,.cache/extracted/pf1600_raw/VGF144_B04/pos/VGF144_B04_features_ms2_pos.mgf,329,14864,45.179331
VGF144_B05,neg,.cache/extracted/pf1600_raw/VGF144_B05/neg/VGF144_B05_features_ms2_neg.mgf,292,7573,25.934932
VGF144_B05,pos,.cache/extracted/pf1600_raw/VGF144_B05/pos/VGF144_B05_features_ms2_pos.mgf,524,29964,57.183206
VGF144_B06,neg,.cache/extracted/pf1600_raw/VGF144_B06/neg/VGF144_B06_features_ms2_neg.mgf,250,8639,34.556000
VGF144_B06,pos,.cache/extracted/pf1600_raw/VGF144_B06/pos/VGF144_B06_features_ms2_pos.mgf,526,23689,45.036122
VGF144_B07,neg,.cache/extracted/pf1600_raw/VGF144_B07/neg/VGF144_B07_features_ms2_neg.mgf,282,8371,29.684397
VGF144_B07,pos,.cache/extracted/pf1600_raw/VGF144_B07/pos/VGF144_B07_features_ms2_pos.mgf,438,20144,45.990868
VGF144_B08,neg,.cache/extracted/pf1600_raw/VGF144_B08/neg/VGF144_B08_features_ms2_neg.mgf,283,9170,32.402827
VGF144_B08,pos,.cache/extracted/pf1600_raw/VGF144_B08/pos/VGF144_B08_features_ms2_pos.mgf,588,32904,55.959184
VGF144_B09,neg,.cache/extracted/pf1600_raw/VGF144_B09/neg/VGF144_B09_features_ms2_neg.mgf,303,9031,29.805281
VGF144_B09,pos,.cache/extracted/pf1600_raw/VGF144_B09/pos/VGF144_B09_features_ms2_pos.mgf,575,31735,55.191304
VGF144_B10,neg,.cache/extracted/pf1600_raw/VGF144_B10/neg/VGF144_B10_features_ms2_neg.mgf,220,6801,30.913636
VGF144_B10,pos,.cache/extracted/pf1600_raw/VGF144_B10/pos/VGF144_B10_features_ms2_pos.mgf,497,23595,47.474849
VGF144_B11,neg,.cache/extracted/pf1600_raw/VGF144_B11/neg/VGF144_B11_features_ms2_neg.mgf,333,10244,30.762763
VGF144_B11,pos,.cache/extracted/pf1600_raw/VGF144_B11/pos/VGF144_B11_features_ms2_pos.mgf,518,26256,50.687259
VGF144_B12,neg,.cache/extracted/pf1600_raw/VGF144_B12/neg/VGF144_B12_features_ms2_neg.mgf,9,295,32.777778
VGF144_B12,pos,.cache/extracted/pf1600_raw/VGF144_B12/pos/VGF144_B12_features_ms2_pos.mgf,34,1371,40.323529
VGF144_C01,neg,.cache/extracted/pf1600_raw/VGF144_C01/neg/VGF144_C01_features_ms2_neg.mgf,892,26905,30.162556
VGF144_C01,pos,.cache/extracted/pf1600_raw/VGF144_C01/pos/VGF144_C01_features_ms2_pos.mgf,1073,55773,51.978565
VGF144_C02,neg,.cache/extracted/pf1600_raw/VGF144_C02/neg/VGF144_C02_features_ms2_neg.mgf,222,7163,32.265766
VGF144_C02,pos,.cache/extracted/pf1600_raw/VGF144_C02/pos/VGF144_C02_features_ms2_pos.mgf,463,22132,47.801296
VGF144_C03,neg,.cache/extracted/pf1600_raw/VGF144_C03/neg/VGF144_C03_features_ms2_neg.mgf,267,8311,31.127341
VGF144_C03,pos,.cache/extracted/pf1600_raw/VGF144_C03/pos/VGF144_C03_features_ms2_pos.mgf,504,24041,47.700397
VGF144_C04,neg,.cache/extracted/pf1600_raw/VGF144_C04/neg/VGF144_C04_features_ms2_neg.mgf,226,5731,25.358407
VGF144_C04,pos,.cache/extracted/pf1600_raw/VGF144_C04/pos/VGF144_C04_features_ms2_pos.mgf,898,65361,72.785078
VGF144_C05,neg,.cache/extracted/pf1600_raw/VGF144_C05/neg/VGF144_C05_features_ms2_neg.mgf,155,4567,29.464516
VGF144_C05,pos,.cache/extracted/pf1600_raw/VGF144_C05/pos/VGF144_C05_features_ms2_pos.mgf,262,13035,49.751908
VGF144_C06,neg,.cache/extracted/pf1600_raw/VGF144_C06/neg/VGF144_C06_features_ms2_neg.mgf,179,5633,31.469274
VGF144_C06,pos,.cache/extracted/pf1600_raw/VGF144_C06/pos/VGF144_C06_features_ms2_pos.mgf,439,17104,38.961276
VGF144_C07,neg,.cache/extracted/pf1600_raw/VGF144_C07/neg/VGF144_C07_features_ms2_neg.mgf,84,2501,29.773810
VGF144_C07,pos,.cache/extracted/pf1600_raw/VGF144_C07/pos/VGF144_C07_features_ms2_pos.mgf,178,7639,42.915730
VGF144_C08,neg,.cache/extracted/pf1600_raw/VGF144_C08/neg/VGF144_C08_features_ms2_neg.mgf,121,3715,30.702479
VGF144_C08,pos,.cache/extracted/pf1600_raw/VGF144_C08/pos/VGF144_C08_features_ms2_pos.mgf,298,13731,46.077181
VGF144_C09,neg,.cache/extracted/pf1600_raw/VGF144_C09/neg/VGF144_C09_features_ms2_neg.mgf,115,3076,26.747826
VGF144_C09,pos,.cache/extracted/pf1600_raw/VGF144_C09/pos/VGF144_C09_features_ms2_pos.mgf,221,12126,54.868778
VGF144_C10,neg,.cache/extracted/pf1600_raw/VGF144_C10/neg/VGF144_C10_features_ms2_neg.mgf,289,8329,28.820069
VGF144_C10,pos,.cache/extracted/pf1600_raw/VGF144_C10/pos/VGF144_C10_features_ms2_pos.mgf,710,34462,48.538028
VGF144_C11,neg,.cache/extracted/pf1600_raw/VGF144_C11/neg/VGF144_C11_features_ms2_neg.mgf,265,8403,31.709434
VGF144_C11,pos,.cache/extracted/pf1600_raw/VGF144_C11/pos/VGF144_C11_features_ms2_pos.mgf,481,24606,51.155925
VGF144_C12,neg,.cache/extracted/pf1600_raw/VGF144_C12/neg/VGF144_C12_features_ms2_neg.mgf,9,209,23.222222
VGF144_C12,pos,.cache/extracted/pf1600_raw/VGF144_C12/pos/VGF144_C12_features_ms2_pos.mgf,39,1683,43.153846
VGF144_D01,neg,.cache/extracted/pf1600_raw/VGF144_D01/neg/VGF144_D01_features_ms2_neg.mgf,893,26399,29.562150
VGF144_D01,pos,.cache/extracted/pf1600_raw/VGF144_D01/pos/VGF144_D01_features_ms2_pos.mgf,1049,54501,51.955195
VGF144_D02,neg,.cache/extracted/pf1600_raw/VGF144_D02/neg/VGF144_D02_features_ms2_neg.mgf,175,5164,29.508571
VGF144_D02,pos,.cache/extracted/pf1600_raw/VGF144_D02/pos/VGF144_D02_features_ms2_pos.mgf,373,20463,54.860590
